Contents of kernel32.dll: 1163264 bytes

Exports table:

  Name:            KERNEL32.dll
  Characteristics: 00000000
  TimeDateStamp:   53158EAD Tue Mar  4 03:28:29 2014
  Version:         0.00
  Ordinal base:    1
  # of functions:  1392
  # of Names:      1392
Addresses of functions: 000A0024
Addresses of name ordinals: 000A2BA4
Addresses of names: 000A15E4

  Entry Pt  Ordn  Name
  000AA1C0     1 AcquireSRWLockExclusive (-> NTDLL.RtlAcquireSRWLockExclusive)
  000AA1E1     2 AcquireSRWLockShared (-> NTDLL.RtlAcquireSRWLockShared)
  00003C80     3 ActivateActCtx
  000669A0     4 AddAtomA
  00066940     5 AddAtomW
  0006AC10     6 AddConsoleAliasA
  0006AC80     7 AddConsoleAliasW
  000AA1FF     8 AddDllDirectory (-> api-ms-win-core-libraryloader-l1-1-0.AddDllDirectory)
  0004B660     9 AddIntegrityLabelToBoundaryDescriptor
  00095590    10 AddLocalAlternateComputerNameA
  0008FA60    11 AddLocalAlternateComputerNameW
  00048A90    12 AddRefActCtx
  0004B690    13 AddSIDToBoundaryDescriptor
  0004E5B0    14 AddSecureMemoryCacheCallback
  000AA234    15 AddVectoredContinueHandler (-> NTDLL.RtlAddVectoredContinueHandler)
  000AA258    16 AddVectoredExceptionHandler (-> NTDLL.RtlAddVectoredExceptionHandler)
  00096C00    17 AdjustCalendarDate
  00085A60    18 AllocConsole
  00047F90    19 AllocateUserPhysicalPages
  0005B2C0    20 AllocateUserPhysicalPagesNuma
  0007F3F0    21 ApplicationRecoveryFinished
  00087130    22 ApplicationRecoveryInProgress
  0004C980    23 AreFileApisANSI
  00009960    24 AssignProcessToJobObject
  00085970    25 AttachConsole
  0008FEE0    26 BackupRead
  00077CA0    27 BackupSeek
  0008FBE0    28 BackupWrite
  00087140    29 BaseCheckAppcompatCache
  0002FC00    30 BaseCheckAppcompatCacheEx
  00005770    31 BaseCheckRunApp
  00048800    32 BaseCleanupAppcompatCacheSupport
  000063B0    33 BaseDllReadWriteIniFile
  000486C0    34 BaseDumpAppcompatCache
  0006F820    35 BaseFlushAppcompatCache
  00002210    36 BaseFormatObjectAttributes
  00042E30    37 BaseFormatTimeOut
  0002FDD0    38 BaseGenerateAppCompatData
  000570B0    39 BaseGetNamedObjectDirectory
  0006F9C0    40 BaseInitAppcompatCacheSupport
  0001EAE0    41 BaseIsAppcompatInfrastructureDisabled
  00087200    42 BaseQueryModuleData
  00021A60    43 BaseSetLastNTError
  000159E0    44 BaseThreadInitThunk
  0005B550    45 BaseUpdateAppcompatCache
