Contents of kernel32.dll: 1114112 bytes

Exports table:

  Name:            KERNEL32.dll
  Characteristics: 00000000
  TimeDateStamp:   55635337 Mon May 25 11:52:07 2015
  Version:         0.00
  Ordinal base:    1
  # of functions:  1364
  # of Names:      1364
Addresses of functions: 000C0020
Addresses of name ordinals: 000C2AC0
Addresses of names: 000C1570

  Entry Pt  Ordn  Name
  00013368     1 BaseThreadInitThunk
  000CA42C     2 InterlockedPushListSList (-> NTDLL.RtlInterlockedPushListSList)
  000C9EAD     3 AcquireSRWLockExclusive (-> NTDLL.RtlAcquireSRWLockExclusive)
  000C9ECE     4 AcquireSRWLockShared (-> NTDLL.RtlAcquireSRWLockShared)
  00015448     5 ActivateActCtx
  0002ED3E     6 AddAtomA
  0002CDD4     7 AddAtomW
  000B6B06     8 AddConsoleAliasA
  000B6A9C     9 AddConsoleAliasW
  000C9EEC    10 AddDllDirectory (-> api-ms-win-core-libraryloader-l1-1-0.AddDllDirectory)
  00094E62    11 AddIntegrityLabelToBoundaryDescriptor
  00087500    12 AddLocalAlternateComputerNameA
  00087415    13 AddLocalAlternateComputerNameW
  0002D510    14 AddRefActCtx
  0003915F    15 AddSIDToBoundaryDescriptor
  0008F48A    16 AddSecureMemoryCacheCallback
  000C9F21    17 AddVectoredContinueHandler (-> NTDLL.RtlAddVectoredContinueHandler)
  000C9F45    18 AddVectoredExceptionHandler (-> NTDLL.RtlAddVectoredExceptionHandler)
  000A53EA    19 AdjustCalendarDate
  000B70EE    20 AllocConsole
  0009E99C    21 AllocateUserPhysicalPages
  0009E9CA    22 AllocateUserPhysicalPagesNuma
  0009E5C6    23 ApplicationRecoveryFinished
  0009E5D6    24 ApplicationRecoveryInProgress
  00094671    25 AreFileApisANSI
  0003C852    26 AssignProcessToJobObject
  000B71B2    27 AttachConsole
  00084E06    28 BackupRead
  00083D8E    29 BackupSeek
  000854C0    30 BackupWrite
  0009E295    31 BaseCheckAppcompatCache
  0002221E    32 BaseCheckAppcompatCacheEx
  00029D93    33 BaseCheckRunApp
  0009E23F    34 BaseCleanupAppcompatCacheSupport
  0001E4F9    35 BaseDllReadWriteIniFile
  0009E262    36 BaseDumpAppcompatCache
  0009E272    37 BaseFlushAppcompatCache
  00021230    38 BaseFormatObjectAttributes
  0002F95A    39 BaseFormatTimeOut
  0002370F    40 BaseGenerateAppCompatData
  000B5225    41 BaseGetNamedObjectDirectory
  0009E449    42 BaseInitAppcompatCacheSupport
  00020DBB    43 BaseIsAppcompatInfrastructureDisabled
  0003568A    44 BaseQueryModuleData
  00011648    45 BaseSetLastNTError
  00035670    46 BaseUpdateAppcompatCache
